category|osm_id|lat|lon|name|amenity|shop|wheelchair|cuisine|toilets|toilets:wheelchair|tourism|alt_name|building|opening_hours|wikipedia|atm|outdoor_seeting|diet|diet:vegetarian|phone|denomination|transport|health|sport|accommo
50|W286784078|45.437256500000004|12.3455413|Chiesa di San Lorenzo|place_of_worship||||||||church||it:Chiesa di San Lorenzo (Venezia)||||||catholic||||
131|W286784079|45.427768900000004|12.3640162|Stadio Pier Luigi Penzo|||||||||||it:Stadio Pier Luigi Penzo|||||||||soccer|
145|W292093822|45.4467278|12.330878|Corte del Cavallo|||||||||||||||||||||
24|W292296497|45.446645200000006|12.328402800000001|Ai 40 Ladroni|biergarten||||||||||||||||||||
24|W292446936|45.430374|12.3271523|San Trovaso|biergarten||||||||||||||||||||
102|W292900129|45.4323449|12.354515199999998|Il Gazzettino||newsagent|||||||yes||||||||||||
145|W293922844|45.4447995|12.3281215|Campiello Zen|||||||||||||||||||||
145|W293922847|45.444238399999996|12.3268325|Campiello del Rabbia|||||||||||||||||||||
145|W293922858|45.4470107|12.3238949|Corte de le Capuzzine|||||||||||||||||||||
40|W295329790|45.4413973|12.329590800000002||||||||||||||||||||||
171|W299295993|45.434177000000005|12.3214636||||||||||||||||||||||
145|W299295996|45.4312019|12.3150413|San Basilio Pier|||||||||||||||||||||
171|W299295998|45.433400799999994|12.317869||||||||||||||||||||||
171|W299296000|45.4318689|12.320119400000001||||||||||||||||||||||
171|W299376721|45.434669899999996|12.3406156||||||||||||||||||||||
171|W299376722|45.4361174|12.3390576||||||||||||||||||||||
171|W299376723|45.437372499999995|12.337742|Rio de la Fava||||||||Rio della Fava|||||||||||||
171|W299376724|45.4384054|12.3370883|Rio del Fontego dei Tedeschi|||||||||||||||||||||
40|W301042344|45.4271648|12.3651478|Campo de la Chiesa|||||||||||||||||||||
145|W306842738|45.4325833|12.316151099999999||||||||||||||||||||||
40|W306844187|45.432095700000005|12.315422||||||||||||||||||||||
134|W306852756|45.435232|12.3154507|||||||||||||||||||||tennis|
40|W306852758|45.437751299999995|12.316290400000002||||||||||||||||||||||
88|W311021034|45.4344073|12.3214158||||||||||||||||||||||
88|W311021037|45.4330388|12.3212279||||||||||||||||||||||
145|W311021040|45.4368864|12.3225589|Corte dei Spiriti|||||||||||||||||||||
145|W311476609|45.443413899999996|12.321436199999999|Campo Saffa|||||||||||||||||||||
145|W312001005|45.443646|12.327898|Campiello Augusto Picutti|||||||||||||||||||||
145|W312001009|45.4443872|12.3298446|Campiello Lionpardo|||||||||||||||||||||
145|W312001013|45.4436829|12.3291269|Campiello del Pegoloto|||||||||||||||||||||
145|W312001015|45.4427405|12.3269309|Campiello del Remer|||||||||||||||||||||
145|W312006501|45.443079100000006|12.3296993|Campiello Colombina|||||||||||||||||||||
145|W312006503|45.44296729999999|12.3298588|Campiello Vendramin|||||||||||||||||||||
145|W312006504|45.4428912|12.3289955|Campiello de la Chiesa|||||||||||||||||||||
145|W312006509|45.442729799999995|12.330597500000001|Corte Erizzo|||||||||||||||||||||
17|W312111362|45.4362005|12.3340198|Ca' Farsetti|townhall|||||||Palazzo Dandolo Farsetti|yes||it:Ca' Farsetti||||||||||
139|W312111367|45.4369376|12.335179400000001|Palazzo Bembo|||||||attraction||hotel||it:Palazzo Bembo||||||||||
50|W313876759|45.430682700000006|12.330359300000001|Chiesa di Saint George|place_of_worship||||||||yes||it:Chiesa di Saint George||||||anglican||||
139|W313876763|45.4308969|12.330525999999999|Palazzo Barbarigo|||||||attraction||yes||it:Palazzo Barbarigo||||||||||
16|W313876764|45.4311226|12.329200199999999|Palazzo Contarini Dal Zaffo Polignac|public_building||||||||yes||it:Palazzo Contarini Dal Zaffo (Dorsoduro)||||||||||
16|W313876766|45.431055|12.328863400000001|Palazzo Contarini|public_building||||||||yes||||||||||||
145|W314478137|45.4358825|12.3284326|Campiello Centani|||||||||||||||||||||
149|W314636453|45.4362139|12.3459394|Scuola di San Giorgio degli Schiavoni|||||||museum|Scuola Dalmata Santi Giorgio e Trifone|yes||it:Scuola di San Giorgio degli Schiavoni||||||||||
50|W314754899|45.436436799999996|12.3463707|Chiesa di San Giovanni di Malta|place_of_worship||||||||church||it:Chiesa di San Giovanni di Malta (Venezia)||||||catholic||||
21|W314754902|45.4388986|12.3462964|"Istituto Tecnico Commerciale ""Paolo Sarpi"""|||||||||school||||||||||||
149|W316454133|45.4431164|12.338303699999999|Oratorio dei Crociferi|||||||museum||yes|Fr-Su 10:00-13:00, 14:00-17:00|it:Oratorio dei Crociferi||||||||||
12|W320411400|45.423299|12.3311841||||||||||||||||||||||
145|W320411401|45.42542279999999|12.331235699999999|Campo San Giacomo|||||||||||||||||||||
171|W320440402|45.42436|12.325068400000001||||||||||||||||||||||
171|W320733761|45.4299607|12.329474699999999||||||||||||||||||||||
171|W321379756|45.4451593|12.3269313|Rio del Ghetto Nuovo|||||||||||||||||||||
171|W321385315|45.4454142|12.3301811|Rio Lustaferi|||||||||||||||||||||
171|W321385320|45.4463935|12.326561199999999|Rio Torrette|||||||||||||||||||||
145|W321492193|45.4473215|12.3288517|Campo di Sant'Alvise|||||||||||||||||||||
171|W321492194|45.4457766|12.331805099999999|Rio Brazzo|||||||||||||||||||||
171|W321492195|45.4459618|12.3321041|Rio Madonna dell' Orto|||||||||||||||||||||
171|W321492196|45.4463722|12.329705800000001|Rio Trasti|||||||||||||||||||||
171|W321492197|45.4474088|12.3304323|Rio degli Zecchini|||||||||||||||||||||
171|W321492202|45.4449511|12.333697500000001|Rio dei Muti|||||||||||||||||||||
171|W321492207|45.44718710000001|12.3284029|Rio di Sant' Alvise|||||||||||||||||||||
171|W321550243|45.4439376|12.3320362|Rio Grimani|||||||||||||||||||||
145|W321701804|45.4405474|12.340023|Campiello Widmann|||||||||||||||||||||
145|W321701805|45.4411555|12.340034900000001|Campiello del Pestrin|||||||||||||||||||||
171|W321701806|45.4402579|12.3393388|Rio Widmann|||||||||||||||||||||
171|W321705202|45.4405647|12.3408078|Rio de la Panada|||||||||||||||||||||
145|W322686745|45.4396526|12.3394237|Campiello dei Miracoli|||||||||||||||||||||
145|W322686746|45.439322499999996|12.3391627|Campo dei Miracoli|||||||||||||||||||||
145|W322686747|45.4387011|12.3382364|Fondamenta del Teatro|||||||||||||||||||||
171|W322686748|45.4385963|12.3382354|Rio de San Lio|||||||||||||||||||||
171|W322686749|45.4386085|12.3405186|Rio de Santa Marina|||||||||||||||||||||
171|W322686750|45.439375899999995|12.3390586|Rio dei Miracoli|||||||||||||||||||||
171|W322711378|45.4392555|12.337331800000001|Rio San Giovanni Grisostomo|||||||||||||||||||||
171|W322711379|45.440267299999995|12.341669699999999|Rio dei Mendicanti|||||||||||||||||||||
145|W322726492|45.4370995|12.3489344|Campo a Fianco la Chiesa|||||||||||||||||||||
171|W322726494|45.438886600000004|12.3459748|Rio de Santa Giustina|||||||||||||||||||||
171|W322726497|45.4378289|12.3432648|Rio de la Tetta|||||||||||||||||||||
171|W322726498|45.437389|12.3482288|Rio di San Francesco della Vigna - Celestia||||||||Rio della Celestia|||||||||||||
171|W322726509|45.435905|12.3494546||||||||||||||||||||||
171|W322733587|45.4348459|12.349352699999999|Rio dell'Arsenale|||||||||||||||||||||
171|W322733588|45.433733600000004|12.3497773|Rio dell'Arsenale|||||||||||||||||||||
145|W322733600|45.434798|12.3489186||||||||||||||||||||||
171|W322743636|45.435422499999994|12.348005300000002|Rio de San Martin|||||||||||||||||||||
171|W322743637|45.4365971|12.348382199999998|Rio dei Scudi Santa Ternita'|||||||||||||||||||||
171|W322743638|45.43406470000001|12.3483388|Rio della Ca'di Dio|||||||||||||||||||||
145|W322877677|45.4382067|12.3404748|Borgoloco Pompeo Molmenti|||||||||||||||||||||
145|W322877679|45.436595700000005|12.3409058|Campiello Querini Stampalia|||||||||||||||||||||
145|W322877680|45.438250700000005|12.3382135|Corte del Forner|||||||||||||||||||||
145|W322877681|45.4372939|12.340419800000001|Fondamenta dei Preti|||||||||||||||||||||
171|W322877684|45.4368218|12.3402357|Rio del Mondo Novo|||||||||||||||||||||
171|W322877685|45.4381027|12.338942999999999|Rio del Piombo|||||||||||||||||||||
145|W322882020|45.4368252|12.341022|Campiello Santa Maria Formosa|||||||||||||||||||||
171|W322882023|45.437949700000004|12.3405546|Rio del Pestrin||||||||Rio del Paradiso|||||||||||||
145|W322924138|45.4363391|12.3474007|Campo delle Gate|||||||||||it:Campo de le gate||||||||||
145|W322924139|45.4372456|12.348092800000002|Corte de la Vida|||||||||||||||||||||
145|W322924140|45.437415|12.3476523|Corte del Morion|||||||||||||||||||||
171|W322937615|45.4357695|12.3457193||||||||||||||||||||||
171|W323145229|45.43685670000001|12.342870300000001|Rio de San Severo|||||||||||||||||||||
171|W323145230|45.435605200000005|12.343563||||||||||||||||||||||
171|W323151054|45.436904299999995|12.341622300000001|Rio de Santa Maria Formosa|||||||||||||||||||||
145|W323230442|45.4362594|12.341635|Corte Nuova|||||||||||||||||||||
145|W323230443|45.436193200000005|12.342049900000001|Corte del Pozzo Roverso|||||||||||||||||||||
171|W323230446|45.4359269|12.341759699999999||||||||||||||||||||||
145|W323250902|45.4351219|12.3424626|Campo San Provolo|||||||||||||||||||||
145|W323250907|45.4356474|12.3413324|Campo San Zuane Novo|||||||||||||||||||||
145|W323250912|45.4350911|12.341358099999999|Campo Santi Filippo e Giacomo|||||||||||||||||||||
171|W323250958|45.4345569|12.3424213||||||||||||||||||||||
145|W323254981|45.4339526|12.3500985|Fondamenta de l'Arsenal|||||||||||||||||||||
145|W323254983|45.4331101|12.3495432|Fondamenta dei Forni|||||||||||||||||||||
145|W323254985|45.4330646|12.3487476||||||||||||||||||||||
145|W323254986|45.4337424|12.3497851||||||||||||||||||||||
171|W323293884|45.4325799|12.353124900000001|Rio della Tana|||||||||||||||||||||
171|W323293895|45.434054700000004|12.3568358|Rio delle Vergini San Gerolamo|||||||||||||||||||||
145|W323293921|45.4332575|12.3511564||||||||||||||||||||||
145|W323311289|45.4322509|12.353274699999998|Via Giuseppe Garibaldi|||||||||||||||||||||
171|W323311290|45.4326343|12.356914900000001||||||||||||||||||||||
145|W323326586|45.4339674|12.356951400000002|Campielo del Figareto|||||||||||||||||||||
145|W323326588|45.4332755|12.3573199||||||||||||||||||||||
171|W323326592|45.4338578|12.356965400000002||||||||||||||||||||||
145|W323490414|45.433901399999996|12.3474959||||||||||||||||||||||
145|W323490422|45.4344705|12.347329||||||||||||||||||||||
145|W323493066|45.435026|12.347460400000001||||||||||||||||||||||
145|W323493083|45.4352626|12.346542800000002||||||||||||||||||||||
145|W323506740|45.436335299999996|12.3460718||||||||||||||||||||||
145|W323506741|45.43607120000001|12.3473347||||||||||||||||||||||
145|W323506742|45.4358802|12.3460148|Fondamenta dei Furlani|||||||||||||||||||||
145|W323506743|45.4361546|12.346618300000001||||||||||||||||||||||
145|W323541367|45.430550200000006|12.357187699999999||||||||||||||||||||||
145|W323691146|45.4434865|12.3251399|Salizada San Geremia|||||||||||||||||||||
145|W323691147|45.4430109|12.3257435||||||||||||||||||||||
145|W323691148|45.4443163|12.3234924||||||||||||||||||||||
145|W323706298|45.445271399999996|12.3210168||||||||||||||||||||||
145|W323785153|45.4451847|12.320079|Campo San Giobbe|||||||||||||||||||||
171|W323785154|45.443849|12.319294000000001|Rio di Crea|||||||||||||||||||||
145|W323785155|45.4453422|12.3203909||||||||||||||||||||||
145|W323785156|45.446167700000004|12.3186907||||||||||||||||||||||
171|W323785157|45.4446879|12.3192913||||||||||||||||||||||
145|W323800653|45.444925500000004|12.325774800000001|Corte Scala Mata|||||||||||||||||||||
145|W323800656|45.445131599999996|12.3260944||||||||||||||||||||||
145|W323803554|45.4453857|12.3220271||||||||||||||||||||||
145|W323978634|45.444844700000004|12.328530699999998|Campiello Briani|||||||||||||||||||||
145|W323978635|45.443968100000006|12.328845699999999||||||||||||||||||||||
145|W323978636|45.4438406|12.328577300000001||||||||||||||||||||||
145|W323978637|45.4448888|12.327728800000001||||||||||||||||||||||
145|W323978638|45.4445975|12.3287195|Rio Terà Farsetti|||||||||||||||||||||
145|W323978639|45.44379489999999|12.3271112|Strada Nova|||||||||||||||||||||
145|W324078196|45.4425081|12.3377521|Corte Nova|||||||||||||||||||||
145|W324078198|45.4427249|12.3373712|Corte de la Madonetta|||||||||||||||||||||
145|W324078202|45.4423339|12.3376949||||||||||||||||||||||
145|W324078204|45.4423534|12.338104||||||||||||||||||||||
145|W324078205|45.4422354|12.3374961||||||||||||||||||||||
145|W324078209|45.4422735|12.3385949|Calle Venier|||||||||||||||||||||
145|W324315025|45.4430456|12.3375304|Campiello Sant'Antonio|||||||||||||||||||||
145|W324315028|45.443531799999995|12.3357391|Corte del Lovo|||||||||||||||||||||
145|W324315031|45.4437509|12.338827199999999||||||||||||||||||||||
145|W324315037|45.4430735|12.336966499999999||||||||||||||||||||||
145|W324315038|45.4443919|12.3381344||||||||||||||||||||||
145|W324322377|45.442160799999996|12.335860499999999|Campiello dei Albanesi|||||||||||||||||||||
145|W324322379|45.4420244|12.3356132||||||||||||||||||||||
145|W324322380|45.4419409|12.335807699999998||||||||||||||||||||||
145|W324322383|45.442125299999994|12.335499||||||||||||||||||||||
145|W324322384|45.4423429|12.335883599999999||||||||||||||||||||||
145|W324322386|45.4422395|12.336053199999998||||||||||||||||||||||
21|W328517981|45.4437418|12.3377294|"Liceo classico europeo ""Marco Foscarini"""|||||||||school||||||||||||
131|W328566282|45.444305799999995|12.3375669|Campo Gloria||||||||||||||||||||soccer|
134|W328566283|45.4440085|12.3369674|||||||||||||||||||||tennis|
145|W332274471|45.440348799999995|12.3221463|Campo San Simon Piccolo|||||||||||||||||||||
145|W332735528|45.4369025|12.3209273|Campiello del Magazen|||||||||||||||||||||
145|W332735530|45.4361256|12.322312400000001|Corte del Gallo|||||||||||||||||||||
88|W333308362|45.4405635|12.3209879||||||||||||||||||||||
88|W334465774|45.4413046|12.324964999999999||||||||||||||||||||||
88|W334465776|45.4413969|12.3254768||||||||||||||||||||||
88|W334465777|45.441263299999996|12.3241159||||||||||||||||||||||
88|W334465779|45.441593|12.325539599999999||||||||||||||||||||||
88|W334465781|45.44083|12.3240443|Giardino dei Gelsomini|||||||||||||||||||||
88|W334465782|45.441146999999994|12.3236004|Giardino delle rose|||||||||||||||||||||
16|W334465783|45.441635|12.325575099999998|Palazzo Donà Balbi|public_building||||||||yes||it:Palazzo Donà Balbi||||||||||
145|W337224438|45.4294512|12.327444400000001|Rio Terà Antonio Foscarini|||||||||||||||||||||
145|W342616318|45.4302306|12.323228599999998||||||||||||||||||||||
37|W344119304|45.4385125|12.330294699999998||||||||||||||||||||||
145|W344119336|45.4405763|12.3273117|Corte Scura|||||||||||||||||||||
145|W344119339|45.440850899999994|12.3318661|Corte del Correggio|||||||||||||||||||||
145|W344119341|45.438707|12.3303511|Corte del Teatro|||||||||||||||||||||
40|W345700274|45.4430994|12.326823599999999||||||||||||||||||||||
40|W345700279|45.442884|12.326658300000002||||||||||||||||||||||
145|W345700292|45.44319470000001|12.3262175|Corte Correr|||||||||||||||||||||
145|W345700293|45.443503899999996|12.327489300000002|Corte Mazor|||||||||||||||||||||
102|W346064439|45.443956|12.325239199999999|||newsagent|||||||kiosk||||||||||||
171|W348244012|45.433964700000004|12.3334347||||||||||||||||||||||
171|W348956092|45.434258299999996|12.336884300000001|Bacino Orseolo|||||||||||it:Bacino Orseolo||||||||||
88|W348963194|45.434845200000005|12.334605400000001||||||||||||||||||||||
18|W353206850|45.445389399999996|12.3477279||||||||||||||||||||||
18|W353210453|45.447258000000005|12.3484567||||||||||||||||||||||
40|W353213755|45.4482691|12.3464591||||||||||||||||||||||
40|W353213756|45.4483974|12.3464398||||||||||||||||||||||
40|W353213757|45.4481768|12.346549099999999||||||||||||||||||||||
40|W353213758|45.4481063|12.3467731||||||||||||||||||||||
40|W353213759|45.4481313|12.3469285||||||||||||||||||||||
40|W353213760|45.448178399999996|12.347101499999999||||||||||||||||||||||
40|W353213761|45.4482383|12.3469252||||||||||||||||||||||
40|W353213762|45.4482391|12.3467886||||||||||||||||||||||
40|W353213763|45.4482652|12.346668600000001||||||||||||||||||||||
40|W353213764|45.44833920000001|12.3466175||||||||||||||||||||||
18|W353214150|45.4475146|12.3480844||||||||||||||||||||||
18|W353215459|45.4479639|12.3489381||||||||||||||||||||||
145|W352867031|45.43691210000001|12.333026199999999|Fondamenta de la Pasina|||||||||||||||||||||
131|W352879598|45.42494779999999|12.3318209|||||||||||||||||||||soccer|
131|W352974876|45.4261323|12.3136477|||||||||||||||||||||soccer|
131|W352974877|45.4260836|12.3134132|||||||||||||||||||||soccer|
134|W352974878|45.4257029|12.313823800000002|||||||||||||||||||||tennis|
134|W352974879|45.4256576|12.313597|||||||||||||||||||||tennis|
96|W359953496|45.433499|12.337043199999998|||kiosk|||||||yes||||||||||||
145|W364952123|45.437650299999994|12.3214243|Campo dei Tolentini|||||||||||||||||||||
50|W370395380|45.4355804|12.34653|Chiesa di Sant'Antonin|place_of_worship||||||||church||it:Chiesa di Sant'Antonin||||||||||
145|W374072177|45.4356644|12.338496000000001|Campo San Zulian|||||||||||||||||||||
131|W382359975|45.4351914|12.3439791|||||||||||||||||||||soccer|
112|W382359976|45.4352038|12.3437248|||||||||||||||||||||basketball|
16|W385053759|45.4407359|12.3342271|Palazzo Giustinian Pesaro|public_building||||||||yes||it:Palazzo Giustinian Pesaro||||||||||
164|W391541777|45.4445531|12.3064079||||||||||||||||||||||
132|W404534047|45.444024799999994|12.3371799||||||||||||||||||||||
171|W406008969|45.4318807|12.3400234||||||||||||||||||||||
50|W410105956|45.4326119|12.3541665|Chiesa di San Francesco di Paola|place_of_worship||||||||church||it:Chiesa di San Francesco di Paola (Venezia)||||||catholic||||
50|W410105957|45.4345558|12.3368698|Chiesa di San Gallo|place_of_worship||||||||yes||it:Chiesa di San Gallo (Venezia)||||||catholic||||
